,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,sanitized_transaction_id,mhy_idr_merchandise_hie,tpc_idr_touchpoint_channel_type,but_num_business_unit,the_to_type,tdt_type_detail,mdl_label,family_label,dpt_label,qty,turnover,sanitized_ticket_number,title,body,note,published_at,translated_body,translated_title,translated,text,label,topics,topic,topic_name,x,y,z,x1,y1
2383,21793,21793,21793,2M8WQP2mFP9XfSqFDtHAxJCL8NNrbDi1pwTGT3GKN2A=,1,1,70.0,online,sale,RS500 WATER GREEN,DAILY HYBRID BI,TREKKING GRAVEL,1,349.99,2M8WQP2mFP9XfSqFDtHAxJCL8NNrbDi1pwTGT3GKN2A=,Superfijne fiets!,Wat een heerlijke fiets. Onze tweede Riverside alweer (maatje groter). Hippe kleur. Zoonlief is blij! Konden de spatborden van de vorige fiets erop zetten. Wel nog even een standaard erbij kopen!,5,2022-08-09 18:08:06,,,Super nice bike! What a wonderful bike. Our second Riverside again (a size bigger). Trendy color. My son is happy! Were able to put the mudguards from the previous bike on. Just buy a stand!,Superfijne fiets!. Wat een heerlijke fiets. Onze tweede Riverside alweer (maatje groter). Hippe kleur. Zoonlief is blij! Konden de spatborden van de vorige fiets erop zetten. Wel nog even een standaard erbij kopen!,Biking,7,7,Price-Quality Ratio,8.294986,5.3684998,14.293542,-2.8705869,-4.7923336
2384,21797,21797,21797,lyIf0KGLuWOJHOTnGv9Bv0u/opw3LX6Vx1gEgJf35+w=,2,1,70.0,online,sale,CASSETTE 10S 11X36 DEORE HG50,GEARING MTB,AFTER SALE CYCL,1,39.99,lyIf0KGLuWOJHOTnGv9Bv0u/opw3LX6Vx1gEgJf35+w=,,Tussen bestelling en betaling 10 dagen levertijd? Bij de meeste andere aanbieders na enkele dagen bezorgd.Voor verbetering vatbaar. Bestelling via internet in de winkel afhalen en betalen zou ook een aanvulling zijn op de nu beschikbare methodes.,3,2023-02-27 09:24:49,,,. 10 days delivery time between order and payment? Delivered after a few days to most other providers. Room for improvement. Collecting and paying for an order via the internet in the store would also be an addition to the currently available methods.,. Tussen bestelling en betaling 10 dagen levertijd? Bij de meeste andere aanbieders na enkele dagen bezorgd.Voor verbetering vatbaar. Bestelling via internet in de winkel afhalen en betalen zou ook een aanvulling zijn op de nu beschikbare methodes.,Biking,9,9,Delivery,9.990594,9.063838,8.992865,-3.2255108,1.7460029
2385,21798,21798,21798,j1gsG3KqVjtvyFpsnsollM5WXGAhMlbcipAfZ4Jtzp8=,1,1,70.0,online,sale,CITY BIKE ELOPS 520 LF LIGHT BLUE,URBAN TRAD BIK,URBAN/FOLDING B,1,299.99,j1gsG3KqVjtvyFpsnsollM5WXGAhMlbcipAfZ4Jtzp8=,,Overall great experience,5,2022-07-01 08:43:29,,,. Overall great experience,. Overall great experience,Biking,8,8,Store and Staff,10.207075,6.9541554,8.301981,-3.6640532,3.2609317
2386,21799,21799,21799,hjFMsmSCVisakdkFBfUqWEiCZlGfMwbtXcOIjwQXjsc=,1,2,70.0,online,sale,URBAN BIKE SPEED 920 BLACK,URBAN SPEED CYC,URBAN/FOLDING B,1,649.99,hjFMsmSCVisakdkFBfUqWEiCZlGfMwbtXcOIjwQXjsc=,Licht en Snel,Mooie verwerking waar voor je geld,5,2023-08-02 21:10:50,,,"Light and Fast. Beautiful workmanship, value for money",Licht en Snel. Mooie verwerking waar voor je geld,Biking,17,17,Price-Quality Ratio,10.057525,7.579606,9.744614,-3.7240906,0.17370887
2387,21802,21802,21802,6nbaNAJupVqU4I4DhhKwZ/UH/A0f5U5Lt4N6UtZnGeI=,2,1,70.0,online,sale,BRAKE PADS TEKTRO E10.11 PAIR,BRAKING MTB,AFTER SALE CYCL,4,31.96,6nbaNAJupVqU4I4DhhKwZ/UH/A0f5U5Lt4N6UtZnGeI=,,prima,4,2022-10-12 19:55:17,,,. prima,. prima,Biking,3,3,Bike Gear,11.356924,10.189311,-16.46977,-7.818743,-23.24253
2388,21805,21805,21805,6s9FQH+FjEUpXYuq9YY0MeXEwz/PRNSSU6xWSD/R5fU=,1,1,70.0,online,sale,OVERPANT CITY 100,RAIN WEATH APP,URBAN/FOLDING B,1,19.99,6s9FQH+FjEUpXYuq9YY0MeXEwz/PRNSSU6xWSD/R5fU=,Let op aanhechting punt,Verkeerde spatbord voor mijn fiets. River 150. Aanhechting zit aan eind en ik had denk ik meer midden nodig. Aanhechting laat (te) makkelijk los. Houdt (voor mij) geen water van m’n rug. Maar kan heel goed gewoon aan “verkeerd product” liggen.,3,2022-12-31 22:45:03,,,Note attachment point. Wrong mudguard for my bike. River 150. Attachment is at the end and I think I needed more in the middle. Attachment comes loose (too) easily. Doesn't keep water off my back (for me). But it could very well just be due to the “wrong product”.,Let op aanhechting punt. Verkeerde spatbord voor mijn fiets. River 150. Aanhechting zit aan eind en ik had denk ik meer midden nodig. Aanhechting laat (te) makkelijk los. Houdt (voor mij) geen water van m’n rug. Maar kan heel goed gewoon aan “verkeerd product” liggen.,Biking,7,7,Price-Quality Ratio,8.393006,5.6404066,14.24417,-2.8312285,-4.511218
2389,21806,21806,21806,6s9FQH+FjEUpXYuq9YY0MeXEwz/PRNSSU6xWSD/R5fU=,1,1,70.0,online,sale,OVERPANT CITY 100,RAIN WEATH APP,URBAN/FOLDING B,1,19.99,6s9FQH+FjEUpXYuq9YY0MeXEwz/PRNSSU6xWSD/R5fU=,Niet overal waterdicht,Toch natte kont op m’n fiets. Okay ik heb geen spatbord. Verder prima broek.,4,2022-12-31 22:41:22,,,"Not waterproof everywhere. Still a wet ass on my bike. Okay, I don't have a fender. Otherwise great pants.",Niet overal waterdicht. Toch natte kont op m’n fiets. Okay ik heb geen spatbord. Verder prima broek.,Biking,5,5,Bike Clothing,6.269522,9.073812,13.045609,0.7184785,-1.885387
2390,21812,21812,21812,9yPMICWve6DSiWIgLdyKm7COA+5WtZRk+hzQEqyPJ2g=,1,1,70.0,online,sale,RAIN JACKET 560 M YELLOW PPE WEB,RAIN WEATH APP,URBAN/FOLDING B,1,69.99,9yPMICWve6DSiWIgLdyKm7COA+5WtZRk+hzQEqyPJ2g=,,produkten ok maar kleur op website lastig te zien. Levering lukt niet altijd of op de afgesproken tijd,4,2022-04-11 07:21:00,,,. Products ok but color difficult to see on website. Delivery is not always possible or at the agreed time,. produkten ok maar kleur op website lastig te zien. Levering lukt niet altijd of op de afgesproken tijd,Biking,9,9,Delivery,9.763009,8.243448,9.348828,-3.051945,0.93389267
2391,22063,22063,22063,JMad1Jwit0oOq5Tb+De8HowIQQvoHpc344iEuTj2+FQ=,1,10,2095.0,offline,sale,BASE KICKSTAND 500 ADULT 26-28,BIKE KICKSTANDS,BIKE ACCESSORIE,1,14.99,JMad1Jwit0oOq5Tb+De8HowIQQvoHpc344iEuTj2+FQ=,Stoer uiterlijk,"Geweldig deze spatborden, maakt de Rockrider echt af",5,2023-10-03 11:00:48,,,"Tough appearance. These fenders are great, they really complete the Rockrider","Stoer uiterlijk. Geweldig deze spatborden, maakt de Rockrider echt af",Biking,7,7,Price-Quality Ratio,8.341157,5.79507,14.325222,-2.8398485,-4.3602896
2392,22064,22064,22064,JMad1Jwit0oOq5Tb+De8HowIQQvoHpc344iEuTj2+FQ=,1,10,2095.0,offline,sale,BASE KICKSTAND 500 ADULT 26-28,BIKE KICKSTANDS,BIKE ACCESSORIE,1,14.99,JMad1Jwit0oOq5Tb+De8HowIQQvoHpc344iEuTj2+FQ=,Echt handig,Dankzij Decathlon medewerker gekocht thanks voor de tip,5,2023-10-03 11:03:34,,,"Really handy. Bought thanks to Decathlon employee, thanks for the tip",Echt handig. Dankzij Decathlon medewerker gekocht thanks voor de tip,Biking,18,18,Store and Staff,9.8056965,6.6191416,13.824087,-5.4045887,-4.4579277
2393,22065,22065,22065,JMad1Jwit0oOq5Tb+De8HowIQQvoHpc344iEuTj2+FQ=,1,10,2095.0,offline,sale,BASE KICKSTAND 500 ADULT 26-28,BIKE KICKSTANDS,BIKE ACCESSORIE,1,14.99,JMad1Jwit0oOq5Tb+De8HowIQQvoHpc344iEuTj2+FQ=,Toffe kleur,Staat geweldig op de knalgele Rockrider,5,2023-10-09 10:12:00,,,Cool color. Looks great on the bright yellow Rockrider,Toffe kleur. Staat geweldig op de knalgele Rockrider,Biking,5,5,Bike Clothing,6.598866,9.611827,11.36648,1.8644309,-2.9558907
2394,22066,22066,22066,JMad1Jwit0oOq5Tb+De8HowIQQvoHpc344iEuTj2+FQ=,1,10,2095.0,offline,sale,BASE KICKSTAND 500 ADULT 26-28,BIKE KICKSTANDS,BIKE ACCESSORIE,1,14.99,JMad1Jwit0oOq5Tb+De8HowIQQvoHpc344iEuTj2+FQ=,Handig te plaatsen,Dit was gemakkelijk te installeren,5,2023-10-03 11:02:33,,,Convenient to place. This was easy to install,Handig te plaatsen. Dit was gemakkelijk te installeren,Biking,17,17,Price-Quality Ratio,8.62043,6.730744,11.386618,-2.5934582,-1.8215268
2395,22067,22067,22067,oCt8mY8MkmHyW2397zJBPPznXQjfEDhWaSDKumyuVzo=,1,10,1161.0,offline,sale,CARRIER PANNIER 100 1X15L BLACK,LUGGAGE,BIKE ACCESSORIE,1,15.99,oCt8mY8MkmHyW2397zJBPPznXQjfEDhWaSDKumyuVzo=,,Prijzen zijn wel gestegen in de afgelopen periode,5,2022-10-31 11:29:08,,,. Prices have risen in recent times,. Prijzen zijn wel gestegen in de afgelopen periode,Biking,17,17,Price-Quality Ratio,10.740702,7.4289002,10.223787,-4.458703,-0.11102357
2396,22068,22068,22068,ana4qnIjARy/xT2PtbWLscDgsdiP9BU59i35idA7L40=,1,10,1161.0,offline,sale,SET LOCK 920 MINI D,BIKE LOCKS,BIKE ACCESSORIE,1,34.99,ana4qnIjARy/xT2PtbWLscDgsdiP9BU59i35idA7L40=,stopped working,it got harder and harder to turn the key and use the lock until one day it just completely stopped working,5,2023-12-11 12:18:49,,,stopped working. it got harder and harder to turn the key and use the lock until one day it just completely stopped working,stopped working. it got harder and harder to turn the key and use the lock until one day it just completely stopped working,Biking,10,10,Biking Gear,8.591994,4.16666,11.473826,-4.0441036,-3.1048572
2397,22069,22069,22069,CZeznM2w1LRY6i0L1314+Tr/Y5AGBpjvd0cq9TIscto=,1,8,1089.0,offline,sale,KIDS BIKE KICKSTAND 100 .,KIDS ACC 6-12 Y,KID CYCLING AND,1,8.99,CZeznM2w1LRY6i0L1314+Tr/Y5AGBpjvd0cq9TIscto=,,.,4,2023-10-10 18:31:24,,,,. .,Biking,2,2,Unknown,-14.173521,4.824727,14.74426,25.279894,1.1936809
2398,22070,22070,22070,BEJ0PGjVDcKNi1fVbaVxDkTxpUZw9nrli4wmjUkrGjM=,1,8,2226.0,offline,sale,BASE KICKSTAND 500 ADULT 26-28,BIKE KICKSTANDS,BIKE ACCESSORIE,1,14.99,BEJ0PGjVDcKNi1fVbaVxDkTxpUZw9nrli4wmjUkrGjM=,Fijne fiets en rijd nog steeds lekker,"Een goede stevige fiets, goede schakel systeem en goede remmen.",4,2022-12-07 20:27:21,,,"Nice bike and still rides well. A good sturdy bike, good shifting system and good brakes.","Fijne fiets en rijd nog steeds lekker. Een goede stevige fiets, goede schakel systeem en goede remmen.",Biking,19,19,Bikes,7.6335816,3.980976,13.891411,-2.498163,-6.4071326
2399,22071,22071,22071,dkyKRB56BzSdQ5iqCkoU2LGUWRTrOy4gIoIqfsMfBL0=,1,8,1161.0,offline,sale,BOTTLE CAGE RAPID FIX BLACK,BOTTLE/CAGE,BIKE ACCESSORIE,1,3.99,dkyKRB56BzSdQ5iqCkoU2LGUWRTrOy4gIoIqfsMfBL0=,,Ik was samen met mijn echtgenote erg op ons gemak in de winkel. Ook vonden wij de werknemers en hun kennis en ervaring op en top.,5,2023-09-19 07:56:40,,,. My wife and I felt very comfortable in the store. We also found the employees and their knowledge and experience to be top notch.,. Ik was samen met mijn echtgenote erg op ons gemak in de winkel. Ook vonden wij de werknemers en hun kennis en ervaring op en top.,Biking,11,11,Store and Staff,12.152985,7.969912,9.02373,-5.636085,1.7288681
2400,22072,22072,22072,OtfWNYeQcZbKNQYdsr0CXCH1nGy2px7snfj2AtnijKE=,1,8,1161.0,offline,sale,BIKE LOCK 920 MINI D BLACK,BIKE LOCKS,BIKE ACCESSORIE,1,29.99,OtfWNYeQcZbKNQYdsr0CXCH1nGy2px7snfj2AtnijKE=,,"Vriendelijk personeel, goede service",5,2023-02-20 09:18:32,,,". Friendly staff, good service",". Vriendelijk personeel, goede service",Biking,1,1,Store and Staff,11.942317,7.6289425,7.638923,-5.3956842,3.0785472
2401,22073,22073,22073,m6HEFpDMs062PqBf1mE0w/xObnZbGRExsjuo5r8eYRQ=,1,1,70.0,online,sale,TOURING PUMP FLOOR AND HAND,BIKE PUMPS,BIKE ACCESSORIE,1,24.99,m6HEFpDMs062PqBf1mE0w/xObnZbGRExsjuo5r8eYRQ=,Meer een broek dan legging,"Ik heb deze legging besteld om onder mijn broek aan te trekken bij kamperen. De legging voelde heel aangenaam, maar was meer een broek dan een legging want hij sluit bij de kuiten en enkels niet aan (in tegenstelling tot de foto op de site lijkt te doen geloven). Daarnaast is het pakformaat opgerold of opgevouwen best groot. Een fijn product, maar niet voor mijn doeleinden.",3,2023-05-07 11:31:03,,,"More like pants than leggings. I ordered these leggings to wear under my pants when camping. The leggings felt very pleasant, but were more like pants than leggings because they do not fit around the calves and ankles (contrary to what the photo on the site seems to suggest). In addition, the pack size is quite large when rolled or folded. A nice product, but not for my purposes.","Meer een broek dan legging. Ik heb deze legging besteld om onder mijn broek aan te trekken bij kamperen. De legging voelde heel aangenaam, maar was meer een broek dan een legging want hij sluit bij de kuiten en enkels niet aan (in tegenstelling tot de foto op de site lijkt te doen geloven). Daarnaast is het pakformaat opgerold of opgevouwen best groot. Een fijn product, maar niet voor mijn doeleinden.",Biking,5,5,Bike Clothing,6.974864,9.587933,13.260048,0.9999687,-0.8245577
2402,22074,22074,22074,m6HEFpDMs062PqBf1mE0w/xObnZbGRExsjuo5r8eYRQ=,1,1,70.0,online,sale,TOURING PUMP FLOOR AND HAND,BIKE PUMPS,BIKE ACCESSORIE,1,24.99,m6HEFpDMs062PqBf1mE0w/xObnZbGRExsjuo5r8eYRQ=,Prima voor de prijs,"De pomp is best klein en licht, fijn om mee te nemen op fietsvakantie. Het heeft een handig schroefdopje waar het slangetje mee vast zit aan de pomp. Het voetstukje is ook prettig, maar het is een klein pompje, dus je moet wel veel pompen om bijvoorbeeld 5 bar te halen. Ik heb er wel een band mee op kunnen blazen... De drukmeter lijkt wel aardig overeen te komen met de grote voetpomp met drukmeter die ik heb. Op  het auto/schrader ventiel werkt hij super, maar op het presta/Frans ventiel is het me niet altijd gelukt om de band op te pompen.",4,2023-05-07 13:58:40,,,"Fine for the price. The pump is quite small and light, nice to take with you on a cycling holiday. It has a handy screw cap that attaches the hose to the pump. The base is also nice, but it is a small pump, so you have to pump a lot to reach 5 bar, for example. I was able to inflate a tire with it... The pressure gauge seems to correspond quite well with the large foot pump with pressure gauge that I have. It works great on the auto/schrader valve, but on the presta/french valve I have not always managed to inflate the tire.","Prima voor de prijs. De pomp is best klein en licht, fijn om mee te nemen op fietsvakantie. Het heeft een handig schroefdopje waar het slangetje mee vast zit aan de pomp. Het voetstukje is ook prettig, maar het is een klein pompje, dus je moet wel veel pompen om bijvoorbeeld 5 bar te halen. Ik heb er wel een band mee op kunnen blazen... De drukmeter lijkt wel aardig overeen te komen met de grote voetpomp met drukmeter die ik heb. Op  het auto/schrader ventiel werkt hij super, maar op het presta/Frans ventiel is het me niet altijd gelukt om de band op te pompen.",Biking,7,7,Price-Quality Ratio,7.902525,6.2996273,15.54932,-0.2446194,-6.1056843
2403,22075,22075,22075,m6HEFpDMs062PqBf1mE0w/xObnZbGRExsjuo5r8eYRQ=,1,1,70.0,online,sale,TOURING PUMP FLOOR AND HAND,BIKE PUMPS,BIKE ACCESSORIE,1,24.99,m6HEFpDMs062PqBf1mE0w/xObnZbGRExsjuo5r8eYRQ=,Super prijs kwaliteit verhouding,"Een fijn stevig bord met opstaande randen zodat je het ook (bijna) als kom kan gebruiken. Alles wat je nodig hebt voor havermout, pasta etc",5,2023-05-07 11:35:17,,,"Super price-quality ratio. A nice sturdy plate with raised edges so that you can also use it (almost) as a bowl. Everything you need for oatmeal, pasta etc","Super prijs kwaliteit verhouding. Een fijn stevig bord met opstaande randen zodat je het ook (bijna) als kom kan gebruiken. Alles wat je nodig hebt voor havermout, pasta etc",Biking,17,17,Price-Quality Ratio,10.073843,7.34704,11.104902,-4.0104094,-1.1151828
2404,22076,22076,22076,SMedGezaFl1DDYbt/8Q0legFFr38xN0i2Gs1LTxPen4=,1,10,2093.0,offline,sale,SMARTPHONE HOLDER 900 L,BIKE SMARTPHONE,BIKE ACCESSORIE,1,24.99,SMedGezaFl1DDYbt/8Q0legFFr38xN0i2Gs1LTxPen4=,,"Ik was opzoek naar een hoes voor een fietszadel. Wist alleen niet of ik een M of L nodig had. Van een medewerker mocht ik zonder te betalen buiten, waar mijn fiets stond, kijken welke paste. Top service!!!!!!",5,2022-07-31 10:43:55,,,. I was looking for a cover for a bicycle saddle. Just didn't know if I needed an M or L. An employee allowed me to go outside where my bike was parked without paying to see which one fit. Top service!!!!!!,". Ik was opzoek naar een hoes voor een fietszadel. Wist alleen niet of ik een M of L nodig had. Van een medewerker mocht ik zonder te betalen buiten, waar mijn fiets stond, kijken welke paste. Top service!!!!!!",Biking,15,15,Biking Gear,7.0909925,7.494301,13.802525,-0.8748997,-2.9957998
2405,22077,22077,22077,SvbvDfDB7CH8ACLy0sDaxqzmPjkk0Rdh8ldjjPAQaoY=,2,4,70.0,online,sale,BIKE LOCK AXA DEFENDER,BIKE LOCKS,BIKE ACCESSORIE,1,34.99,SvbvDfDB7CH8ACLy0sDaxqzmPjkk0Rdh8ldjjPAQaoY=,Prima slot,Goed slot. Uitstekende kwaliteit,5,2023-05-15 12:55:59,,,Great lock. Good lock. Excellent quality,Prima slot. Goed slot. Uitstekende kwaliteit,Biking,10,10,Biking Gear,8.627382,4.07584,11.4151945,-4.072532,-3.0611448
2406,22078,22078,22078,SvbvDfDB7CH8ACLy0sDaxqzmPjkk0Rdh8ldjjPAQaoY=,2,4,70.0,online,sale,BIKE LOCK AXA DEFENDER,BIKE LOCKS,BIKE ACCESSORIE,1,34.99,SvbvDfDB7CH8ACLy0sDaxqzmPjkk0Rdh8ldjjPAQaoY=,Perfecte fiets,Prima fiets voor mooie tochten. Accu voldoende voor zeker 100 km. Ook zonder ondersteuning goed te rijden. Mooie uitvoering. Soepel rijden. Zeer tevreden. Prima prijs voor goede kwaliteit,5,2023-05-13 11:12:23,,,Perfect bike. Great bike for beautiful trips. Battery sufficient for at least 100 km. Also easy to drive without support. Nice execution. Smooth driving. Very satisfied. Excellent price for good quality,Perfecte fiets. Prima fiets voor mooie tochten. Accu voldoende voor zeker 100 km. Ook zonder ondersteuning goed te rijden. Mooie uitvoering. Soepel rijden. Zeer tevreden. Prima prijs voor goede kwaliteit,Biking,19,19,Bikes,7.506666,3.9371233,14.112089,-2.5326476,-6.6177745
2407,22079,22079,22079,imWc8OnXi0AFC+/WZtMPuEKrcDh0ey998qnmr+Q2yiI=,1,2,70.0,online,sale,VELOCARGO R SEAT,CARGO BIKE ACCE,BIKE ACCESSORIE,1,24.99,imWc8OnXi0AFC+/WZtMPuEKrcDh0ey998qnmr+Q2yiI=,Prima fietsstoel,"Gemakkelijk te monteren (ook op de cargobike). Stoel is wel van soepel kunststof, ben benieuwd hoe lang dat goed blijft. En de voetenbandjes zijn lastig vast te zetten, of ik heb de juiste manier gewoon nog niet gevonden..",4,2022-09-02 13:09:25,,,"Excellent bicycle seat. Easy to assemble (also on the cargo bike). The chair is made of flexible plastic, I wonder how long it will last. And the foot straps are difficult to tighten, or I just haven't found the right way yet...","Prima fietsstoel. Gemakkelijk te monteren (ook op de cargobike). Stoel is wel van soepel kunststof, ben benieuwd hoe lang dat goed blijft. En de voetenbandjes zijn lastig vast te zetten, of ik heb de juiste manier gewoon nog niet gevonden..",Biking,15,15,Biking Gear,7.172809,7.449147,13.608444,-0.9184524,-2.7611792
2408,22080,22080,22080,imWc8OnXi0AFC+/WZtMPuEKrcDh0ey998qnmr+Q2yiI=,1,2,70.0,online,sale,VELOCARGO R SEAT,CARGO BIKE ACCE,BIKE ACCESSORIE,1,24.99,imWc8OnXi0AFC+/WZtMPuEKrcDh0ey998qnmr+Q2yiI=,Lekker dik kussen,"Stevig en dik kussen voor achterop de cargobike. Onze kinderen zitten er goed op, hij is makkelijk vast te zetten met het klittenband.We hebben tot nu toe nog geen regen gehad, dus over waterdichtheid kan ik niks zeggen.",5,2022-09-01 09:36:32,,,"Nice thick pillow. Sturdy and thick cushion for the back of the cargo bike. Our children sit well on it, it is easy to secure with the Velcro. We have not had any rain so far, so I cannot say anything about waterproofing.","Lekker dik kussen. Stevig en dik kussen voor achterop de cargobike. Onze kinderen zitten er goed op, hij is makkelijk vast te zetten met het klittenband.We hebben tot nu toe nog geen regen gehad, dus over waterdichtheid kan ik niks zeggen.",Biking,5,5,Bike Clothing,6.2400074,8.860715,12.881791,0.6749747,-2.1725357
2409,22081,22081,22081,imWc8OnXi0AFC+/WZtMPuEKrcDh0ey998qnmr+Q2yiI=,1,2,70.0,online,sale,VELOCARGO R SEAT,CARGO BIKE ACCE,BIKE ACCESSORIE,1,24.99,imWc8OnXi0AFC+/WZtMPuEKrcDh0ey998qnmr+Q2yiI=,Leuke kinder fietshandshoenen,Erg fijn dat Decathlon leuke fietshandschoenen voor kinderen verkoopt. Onze dochter zegt dat ze lekker zitten en krijgt ze zelf aan en uit.,5,2022-09-01 09:33:29,,,Nice children's bicycle gloves. Very nice that Decathlon sells nice cycling gloves for children. Our daughter says they fit well and can put them on and take them off herself.,Leuke kinder fietshandshoenen. Erg fijn dat Decathlon leuke fietshandschoenen voor kinderen verkoopt. Onze dochter zegt dat ze lekker zitten en krijgt ze zelf aan en uit.,Biking,5,5,Bike Clothing,7.142517,11.418469,12.8768,1.4580982,0.99539626
2410,22082,22082,22082,7/daN2VHm0XZS+kG6MWj5qESQfUlT8g3Ro4dlO0YqVQ=,1,10,1089.0,offline,sale,BIKE LOCK 500 FRAME,BIKE LOCKS,BIKE ACCESSORIE,1,8.99,7/daN2VHm0XZS+kG6MWj5qESQfUlT8g3Ro4dlO0YqVQ=,,Makkelijk winkelen,5,2022-03-14 09:45:53,,,. Easy shopping,. Makkelijk winkelen,Biking,11,11,Store and Staff,12.409241,7.969411,9.82926,-6.052916,0.8654004
2411,22083,22083,22083,mBVXIwl7gLbnfon29DOweLskOM9XkvpS2s54xlwlv2A=,1,10,1161.0,offline,sale,ADJUSTABLE DOUBLE KICKSTAND 26-28,BIKE KICKSTANDS,BIKE ACCESSORIE,1,19.99,mBVXIwl7gLbnfon29DOweLskOM9XkvpS2s54xlwlv2A=,Het is oke,Me dochter draagt het zonder problemen,4,2022-10-30 18:16:04,,,It's okay. My daughter wears it without any problems,Het is oke. Me dochter draagt het zonder problemen,Biking,12,12,Good Product,8.9567585,5.5263977,7.777811,-1.4944066,-1.3048017
2412,22084,22084,22084,I+xxO43ePVkGfqrQ1y/Ee83yUif1fEfGjOaMEIVaX0g=,1,10,256.0,offline,sale,V BRAKE PADS 100,BIKE BRAKE,TYRES/SPARE/CAR,2,11.98,I+xxO43ePVkGfqrQ1y/Ee83yUif1fEfGjOaMEIVaX0g=,,Ruim assortiment en goede service,5,2023-04-20 11:05:52,,,. Wide range and good service,. Ruim assortiment en goede service,Biking,11,11,Store and Staff,11.705113,7.334275,9.725257,-5.1098256,0.31273013
2413,22085,22085,22085,euw/QgAPSc0l1wICslLtGnMnN4/9m6q6GYLwjkOugqQ=,1,1,70.0,online,sale,FOLDING BIKE BASKET,FOLD BIKE ACC,BIKE ACCESSORIE,1,14.99,euw/QgAPSc0l1wICslLtGnMnN4/9m6q6GYLwjkOugqQ=,fiets is al volledig afgemonteerd!,"zojuist de fiets ontvangen via Dynalogic. Keurige bezorgers. ik had 15 euro extra betaald voor het afmonteren van de fiets, maar dat is dus nergens voor nodig. Even uitklappen, wat vooral voor het frame wel zwaar gaat, en fietsen maar. Mijn eerste indruk is dat de fiets lekker rijdt. Ik ga deze nu testen.",4,,,,"bike is already completely assembled! just received the bike via Dynalogic. Neat delivery people. I paid 15 euros extra for the final assembly of the bicycle, but that is not necessary. Just unfold it, which is especially hard on the frame, and start cycling. My first impression is that the bike rides well. I'm going to test this now.","fiets is al volledig afgemonteerd!. zojuist de fiets ontvangen via Dynalogic. Keurige bezorgers. ik had 15 euro extra betaald voor het afmonteren van de fiets, maar dat is dus nergens voor nodig. Even uitklappen, wat vooral voor het frame wel zwaar gaat, en fietsen maar. Mijn eerste indruk is dat de fiets lekker rijdt. Ik ga deze nu testen.",Biking,0,0,Bikes,9.470936,4.498581,13.987127,-4.0057874,-5.2045417
2414,22086,22086,22086,7NcWBhfJcGVL4foLTIEEREXms/tVuMUOxLF3P9z8/mQ=,1,8,1186.0,offline,sale,SPD COMPATIBLE CLEATS,PEDAL CLEATS,BIKE ACCESSORIE,1,11.99,7NcWBhfJcGVL4foLTIEEREXms/tVuMUOxLF3P9z8/mQ=,,"Enige puntje van kritiek, als dt het al is, is dat je de QR code uit de email nodig hebt. Op naam adres zou een """"alternatief"""" kunnen zijn. Uiteindelijk in de winkel de mail uit de verwijderd box gehaald.",4,2022-12-13 11:32:58,,,". The only point of criticism, if at all, is that you need the QR code from the email. By name address could be an ""alternative"". Finally got the mail out of the removed box in the store.",". Enige puntje van kritiek, als dt het al is, is dat je de QR code uit de email nodig hebt. Op naam adres zou een """"alternatief"""" kunnen zijn. Uiteindelijk in de winkel de mail uit de verwijderd box gehaald.",Biking,9,9,Delivery,10.218004,8.75108,9.070678,-3.6311789,1.5626303
2415,22087,22087,22087,pmS1/qNEwVaqtrvdt6Y/coYXVRJ2RYtWYvs3BLaNTxg=,1,8,2224.0,offline,sale,KICKSTAND 500 ADULT 26-28,BIKE KICKSTANDS,BIKE ACCESSORIE,1,13.99,pmS1/qNEwVaqtrvdt6Y/coYXVRJ2RYtWYvs3BLaNTxg=,Zoon is er erg blij mee,Top service!,5,2023-08-26 07:10:47,,,Son is very happy with it. Great service!,Zoon is er erg blij mee. Top service!,Biking,17,17,Price-Quality Ratio,9.27728,6.2302337,10.321317,-2.1947925,-1.4494928
2416,22088,22088,22088,pmS1/qNEwVaqtrvdt6Y/coYXVRJ2RYtWYvs3BLaNTxg=,1,8,2224.0,offline,sale,KICKSTAND 500 ADULT 26-28,BIKE KICKSTANDS,BIKE ACCESSORIE,1,13.99,pmS1/qNEwVaqtrvdt6Y/coYXVRJ2RYtWYvs3BLaNTxg=,,Om eerlijk te zijn. Een fiets kopen van Decathlon was ik niet zo'n voorstander van. Mijn voorkeur ging toch ui naar een gewone fietsenwinkel. Uit eindelijk een fiets gekocht bij Decathlon Kwaliteit fiets top!Prijs prima! Service top! Na een half jaar kan je de fiets brengen voor een onderhoudsbeurt (gratis) is mij verteld,5,2023-08-26 07:09:05,,,". To be honest. I was not a fan of buying a bicycle from Decathlon. My preference was for a regular bicycle shop. Finally bought a bike from Decathlon. Top quality bike! Great price! Service top! After six months you can bring the bicycle for maintenance (free), I was told",. Om eerlijk te zijn. Een fiets kopen van Decathlon was ik niet zo'n voorstander van. Mijn voorkeur ging toch ui naar een gewone fietsenwinkel. Uit eindelijk een fiets gekocht bij Decathlon Kwaliteit fiets top!Prijs prima! Service top! Na een half jaar kan je de fiets brengen voor een onderhoudsbeurt (gratis) is mij verteld,Biking,18,18,Store and Staff,9.599817,6.3163238,13.885316,-5.158391,-4.677276
