label,the_date_transaction,turnover
Hiking,2022-06-23,422653.1
Hiking,2022-06-24,556851.02
Hiking,2022-06-25,857868.0599999999
Hiking,2022-06-26,861739.08
Hiking,2022-06-27,516102.55
Hiking,2022-06-28,510707.18
Hiking,2022-06-29,582878.41
Hiking,2022-06-30,571511.74
Hiking,2022-07-01,549350.23
Hiking,2022-07-02,816709.48
Hiking,2022-07-03,761462.98
Hiking,2022-07-04,486021.17
Hiking,2022-07-05,481206.08
Hiking,2022-07-06,569165.1
Hiking,2022-07-07,537335.43
Hiking,2022-07-08,562054.03
Hiking,2022-07-09,872535.11
Hiking,2022-07-10,806615.03
Hiking,2022-07-11,556226.91
Hiking,2022-07-12,505020.96
Hiking,2022-07-13,597228.85
Hiking,2022-07-14,597515.43
Hiking,2022-07-15,612634.99
Hiking,2022-07-16,839665.68
Hiking,2022-07-17,669153.07
Hiking,2022-07-18,532708.8
Hiking,2022-07-19,418732.98
Hiking,2022-07-20,576954.0
Hiking,2022-07-21,622024.5
Hiking,2022-07-22,588476.65
Hiking,2022-07-23,784909.28
Hiking,2022-07-24,593025.27
Hiking,2022-07-25,570994.35
Hiking,2022-07-26,542059.28
Hiking,2022-07-27,544916.93
Hiking,2022-07-28,524868.83
Hiking,2022-07-29,500303.25
Hiking,2022-07-30,589414.94
Hiking,2022-07-31,561485.52
Hiking,2022-08-01,473604.32
Hiking,2022-08-02,399059.81
Hiking,2022-08-03,405022.41
Hiking,2022-08-04,436248.41
Hiking,2022-08-05,423616.17
Hiking,2022-08-06,495082.76
Hiking,2022-08-07,429210.13
Hiking,2022-08-08,414846.7
Hiking,2022-08-09,375105.32
Hiking,2022-08-10,367280.1
Hiking,2022-08-11,372671.72
Hiking,2022-08-12,351457.05
Hiking,2022-08-13,409074.96
Hiking,2022-08-14,340029.06
Hiking,2022-08-15,398025.58
Hiking,2022-08-16,356554.16
Hiking,2022-08-17,404207.67
Hiking,2022-08-18,319012.6
Hiking,2022-08-19,279753.04
Hiking,2022-08-20,324992.11
Hiking,2022-08-21,280845.18
Hiking,2022-08-22,229335.38999999998
Hiking,2022-08-23,230450.78
Hiking,2022-08-24,240677.27
Hiking,2022-08-25,251700.33
Hiking,2022-08-26,252314.88999999998
Hiking,2022-08-27,285290.49
Hiking,2022-08-28,247258.59
Hiking,2022-08-29,204657.33
Hiking,2022-08-30,197268.17
Hiking,2022-08-31,197062.02
Hiking,2022-09-01,187774.71
Hiking,2022-09-02,186843.22
Hiking,2022-09-03,247600.26
Hiking,2022-09-04,201109.93
Hiking,2022-09-05,154950.61
Hiking,2022-09-06,155499.11
Hiking,2022-09-07,171716.98
Hiking,2022-09-08,189164.57
Hiking,2022-09-09,191385.59
Hiking,2022-09-10,286918.41
Hiking,2022-09-11,230082.96
Hiking,2022-09-12,138077.58
Hiking,2022-09-13,137729.96
Hiking,2022-09-14,179480.3
Hiking,2022-09-15,166133.07
Hiking,2022-09-16,207860.86
Hiking,2022-09-17,327746.26
Hiking,2022-09-18,324702.61
Hiking,2022-09-19,174401.03
Hiking,2022-09-20,157865.13
Hiking,2022-09-21,161315.33
Hiking,2022-09-22,151261.67
Hiking,2022-09-23,197343.16
Hiking,2022-09-24,340003.62
Hiking,2022-09-25,290391.93
Hiking,2022-09-26,227667.77
Hiking,2022-09-27,225221.6
Hiking,2022-09-28,220117.68
Hiking,2022-09-29,178587.88
Hiking,2022-09-30,187686.56
Hiking,2022-10-01,310922.73
Hiking,2022-10-02,246610.74
Hiking,2022-10-03,156465.13999999998
Hiking,2022-10-04,128944.51
Hiking,2022-10-05,137493.1
Hiking,2022-10-06,132740.03
Hiking,2022-10-07,138994.46
Hiking,2022-10-08,234258.37
Hiking,2022-10-09,190877.8
Hiking,2022-10-10,140290.6
Hiking,2022-10-11,130623.0
Hiking,2022-10-12,147759.21
Hiking,2022-10-13,143626.37
Hiking,2022-10-14,172930.45
Hiking,2022-10-15,292114.88
Hiking,2022-10-16,228087.9
Hiking,2022-10-17,147319.84
Hiking,2022-10-18,123334.06999999999
Hiking,2022-10-19,141130.02
Hiking,2022-10-20,148768.79
Hiking,2022-10-21,160613.09
Hiking,2022-10-22,228167.31
Hiking,2022-10-23,202061.09
Hiking,2022-10-24,134373.87
Hiking,2022-10-25,135784.53
Hiking,2022-10-26,134044.48
Hiking,2022-10-27,130771.04
Hiking,2022-10-28,131025.17
Hiking,2022-10-29,179214.54
Hiking,2022-10-30,157822.74
Hiking,2022-10-31,112943.85
Hiking,2022-11-01,116304.29
Hiking,2022-11-02,113951.43
Hiking,2022-11-03,116994.86
Hiking,2022-11-04,141144.5
Hiking,2022-11-05,246217.24
Hiking,2022-11-06,240047.32
Hiking,2022-11-07,136790.76
Hiking,2022-11-08,112175.81
Hiking,2022-11-09,119776.45
Hiking,2022-11-10,111675.31
Hiking,2022-11-11,141677.4
Hiking,2022-11-12,210785.2
Hiking,2022-11-13,199431.86
Hiking,2022-11-14,133594.84
Hiking,2022-11-15,126864.54
Hiking,2022-11-16,128902.68
Hiking,2022-11-17,147762.95
Hiking,2022-11-18,189674.24
Hiking,2022-11-19,385368.79
Hiking,2022-11-20,363973.6
Hiking,2022-11-21,190169.7
Hiking,2022-11-22,191534.43
Hiking,2022-11-23,190877.17
Hiking,2022-11-24,184759.54
Hiking,2022-11-25,224570.06
Hiking,2022-11-26,327803.02999999997
Hiking,2022-11-27,322315.21
Hiking,2022-11-28,164363.16
Hiking,2022-11-29,144971.41
Hiking,2022-11-30,168934.25
Hiking,2022-12-01,167292.79
Hiking,2022-12-02,235060.34
Hiking,2022-12-03,329821.41
Hiking,2022-12-04,371146.58
Hiking,2022-12-05,200195.43
Hiking,2022-12-06,163127.52
Hiking,2022-12-07,191855.86
Hiking,2022-12-08,188671.13999999998
Hiking,2022-12-09,224652.99
Hiking,2022-12-10,433935.62
Hiking,2022-12-11,421438.71
Hiking,2022-12-12,263026.51
Hiking,2022-12-13,258766.81
Hiking,2022-12-14,277116.09
Hiking,2022-12-15,229946.14
Hiking,2022-12-16,243995.52
Hiking,2022-12-17,412775.73
Hiking,2022-12-18,341902.19
Hiking,2022-12-19,188811.0
Hiking,2022-12-20,172589.37
Hiking,2022-12-21,169366.5
Hiking,2022-12-22,168808.82
Hiking,2022-12-23,193461.32
Hiking,2022-12-24,183705.53
Hiking,2022-12-25,20429.87
Hiking,2022-12-26,126533.16
Hiking,2022-12-27,274002.16
Hiking,2022-12-28,263844.5
Hiking,2022-12-29,255782.94
Hiking,2022-12-30,218811.2
Hiking,2022-12-31,128424.27
Hiking,2023-01-01,29312.65
Hiking,2023-01-02,203054.2
Hiking,2023-01-03,175416.06
Hiking,2023-01-04,184258.96
Hiking,2023-01-05,168250.07
Hiking,2023-01-06,169960.04
Hiking,2023-01-07,238180.03
Hiking,2023-01-08,212362.84
Hiking,2023-01-09,115826.88
Hiking,2023-01-10,117980.77
Hiking,2023-01-11,131928.81
Hiking,2023-01-12,125466.12
Hiking,2023-01-13,150031.59
Hiking,2023-01-14,293658.98
Hiking,2023-01-15,266944.78
Hiking,2023-01-16,144490.6
Hiking,2023-01-17,138863.33
Hiking,2023-01-18,149937.88999999998
Hiking,2023-01-19,145918.06
Hiking,2023-01-20,198206.71
Hiking,2023-01-21,344454.42
Hiking,2023-01-22,278820.16
Hiking,2023-01-23,144346.75
Hiking,2023-01-24,140468.74
Hiking,2023-01-25,169087.84
Hiking,2023-01-26,145620.67
Hiking,2023-01-27,173074.2
Hiking,2023-01-28,284100.15
Hiking,2023-01-29,267309.51
Hiking,2023-01-30,131209.09
Hiking,2023-01-31,116333.46
Hiking,2023-02-01,134492.24
Hiking,2023-02-02,131424.07
Hiking,2023-02-03,148083.55
Hiking,2023-02-04,239900.36
Hiking,2023-02-05,235972.79
Hiking,2023-02-06,111609.74
Hiking,2023-02-07,125667.51
Hiking,2023-02-08,137921.13
Hiking,2023-02-09,136100.2
Hiking,2023-02-10,142739.92
Hiking,2023-02-11,257705.34
Hiking,2023-02-12,234256.21
Hiking,2023-02-13,112622.56
Hiking,2023-02-14,105326.93
Hiking,2023-02-15,124797.72
Hiking,2023-02-16,118160.11
Hiking,2023-02-17,145788.63999999998
Hiking,2023-02-18,237304.05
Hiking,2023-02-19,204626.68
Hiking,2023-02-20,129058.49
Hiking,2023-02-21,127853.19
Hiking,2023-02-22,160513.12
Hiking,2023-02-23,148411.65
Hiking,2023-02-24,185038.84
Hiking,2023-02-25,242478.82
Hiking,2023-02-26,232430.69
Hiking,2023-02-27,148069.19
Hiking,2023-02-28,118885.83
Hiking,2023-03-01,141760.13999999998
Hiking,2023-03-02,134568.38
Hiking,2023-03-03,153110.63
Hiking,2023-03-04,221553.46
Hiking,2023-03-05,208093.92
Hiking,2023-03-06,116435.63
Hiking,2023-03-07,121895.4
Hiking,2023-03-08,127781.1
Hiking,2023-03-09,119281.04
Hiking,2023-03-10,153964.46
Hiking,2023-03-11,246884.46
Hiking,2023-03-12,237706.88999999998
Hiking,2023-03-13,102864.66
Hiking,2023-03-14,109343.1
Hiking,2023-03-15,115465.1
Hiking,2023-03-16,109757.86
Hiking,2023-03-17,135615.37
Hiking,2023-03-18,236043.54
Hiking,2023-03-19,238384.67
Hiking,2023-03-20,126079.21
Hiking,2023-03-21,129141.77
Hiking,2023-03-22,156674.47
Hiking,2023-03-23,144409.56
Hiking,2023-03-24,183502.82
Hiking,2023-03-25,341662.67
Hiking,2023-03-26,343012.82
Hiking,2023-03-27,152111.22
Hiking,2023-03-28,142028.27
Hiking,2023-03-29,172638.88999999998
Hiking,2023-03-30,160401.12
Hiking,2023-03-31,212414.36
Hiking,2023-04-01,406794.07
Hiking,2023-04-02,333730.63
Hiking,2023-04-03,169854.57
Hiking,2023-04-04,162628.49
Hiking,2023-04-05,183549.01
Hiking,2023-04-06,193327.24
Hiking,2023-04-07,302768.44
Hiking,2023-04-08,328424.62
Hiking,2023-04-09,102004.57
Hiking,2023-04-10,405233.99
Hiking,2023-04-11,191575.97
Hiking,2023-04-12,226122.48
Hiking,2023-04-13,201749.35
Hiking,2023-04-14,236464.51
Hiking,2023-04-15,383463.35
Hiking,2023-04-16,396767.64
Hiking,2023-04-17,197509.59
Hiking,2023-04-18,188294.21
Hiking,2023-04-19,209772.63
Hiking,2023-04-20,211817.67
Hiking,2023-04-21,266071.3
Hiking,2023-04-22,438701.68
Hiking,2023-04-23,471443.38
Hiking,2023-04-24,326569.43
Hiking,2023-04-25,299089.08
Hiking,2023-04-26,301604.31
Hiking,2023-04-27,203026.73
Hiking,2023-04-28,452115.98
Hiking,2023-04-29,403293.46
Hiking,2023-04-30,324268.2
Hiking,2023-05-01,299592.01
Hiking,2023-05-02,281148.27999999997
Hiking,2023-05-03,274829.3
Hiking,2023-05-04,223552.57
Hiking,2023-05-05,352113.43
Hiking,2023-05-06,427101.72
Hiking,2023-05-07,481553.2
Hiking,2023-05-08,246559.93
Hiking,2023-05-09,256535.7
Hiking,2023-05-10,280693.8
Hiking,2023-05-11,259946.96
Hiking,2023-05-12,296083.23
Hiking,2023-05-13,435143.55
Hiking,2023-05-14,396779.36
Hiking,2023-05-15,273430.86
Hiking,2023-05-16,285149.06
Hiking,2023-05-17,333758.89
Hiking,2023-05-18,598107.58
Hiking,2023-05-19,535632.5599999999
Hiking,2023-05-20,470097.64
Hiking,2023-05-21,443513.5
Hiking,2023-05-22,324956.18
Hiking,2023-05-23,319375.51
Hiking,2023-05-24,374496.21
Hiking,2023-05-25,408145.26
Hiking,2023-05-26,459733.9
Hiking,2023-05-27,665039.62
Hiking,2023-05-28,340143.42
Hiking,2023-05-29,827872.0599999999
Hiking,2023-05-30,365448.96
Hiking,2023-05-31,366506.79
Hiking,2023-06-01,392613.5
Hiking,2023-06-02,410882.91
Hiking,2023-06-03,582277.88
Hiking,2023-06-04,616561.12
Hiking,2023-06-05,393890.38
Hiking,2023-06-06,392629.92
Hiking,2023-06-07,424352.76
Hiking,2023-06-08,454904.84
Hiking,2023-06-09,467778.05
Hiking,2023-06-10,621284.45
Hiking,2023-06-11,608113.16
Hiking,2023-06-12,442166.7
Hiking,2023-06-13,395389.98
Hiking,2023-06-14,444226.93
Hiking,2023-06-15,417316.15
Hiking,2023-06-16,458274.25
Hiking,2023-06-17,681564.53
Hiking,2023-06-18,647325.07
Hiking,2023-06-19,386436.68
Hiking,2023-06-20,413425.85
Hiking,2023-06-21,504156.08
Hiking,2023-06-22,498009.94
Hiking,2023-06-23,584985.72
Hiking,2023-06-24,902622.42
Hiking,2023-06-25,806778.29
Hiking,2023-06-26,587687.3099999999
Hiking,2023-06-27,571103.34
Hiking,2023-06-28,663920.33
Hiking,2023-06-29,540092.11
Hiking,2023-06-30,551491.51
Hiking,2023-07-01,1055625.25
Hiking,2023-07-02,934906.07
Hiking,2023-07-03,534712.5599999999
Hiking,2023-07-04,558728.2
Hiking,2023-07-05,585012.76
Hiking,2023-07-06,621015.45
Hiking,2023-07-07,632480.42
Hiking,2023-07-08,862751.72
Hiking,2023-07-09,845391.3099999999
Hiking,2023-07-10,634636.34
Hiking,2023-07-11,570728.22
Hiking,2023-07-12,690406.38
Hiking,2023-07-13,662696.0599999999
Hiking,2023-07-14,678468.18
Hiking,2023-07-15,1034674.28
Hiking,2023-07-16,1043891.75
Hiking,2023-07-17,733353.09
Hiking,2023-07-18,595106.4
Hiking,2023-07-19,680540.62
Hiking,2023-07-20,655158.41
Hiking,2023-07-21,681069.57
Hiking,2023-07-22,922257.34
Hiking,2023-07-23,844440.38
Hiking,2023-07-24,663222.82
Hiking,2023-07-25,593982.15
Hiking,2023-07-26,641528.38
Hiking,2023-07-27,653054.72
Hiking,2023-07-28,563500.3
Hiking,2023-07-29,713026.7
Hiking,2023-07-30,655268.58
Hiking,2023-07-31,632769.13
Hiking,2023-08-01,526076.7
Hiking,2023-08-02,557760.4
Hiking,2023-08-03,533491.59
Hiking,2023-08-04,459661.8
Hiking,2023-08-05,578089.05
Hiking,2023-08-06,562612.36
Hiking,2023-08-07,438618.42
Hiking,2023-08-08,405543.46
Hiking,2023-08-09,423044.37
Hiking,2023-08-10,375577.06
Hiking,2023-08-11,347162.6
Hiking,2023-08-12,514608.62
Hiking,2023-08-13,443061.39
Hiking,2023-08-14,418844.35
Hiking,2023-08-15,407561.91
Hiking,2023-08-16,405042.74
Hiking,2023-08-17,342845.21
Hiking,2023-08-18,312562.79
Hiking,2023-08-19,355422.64
Hiking,2023-08-20,296701.79
Hiking,2023-08-21,265050.45
Hiking,2023-08-22,255014.0
Hiking,2023-08-23,262750.94
Hiking,2023-08-24,299919.45
Hiking,2023-08-25,309233.92
Hiking,2023-08-26,385173.38
Hiking,2023-08-27,362633.62
Hiking,2023-08-28,251047.13999999998
Hiking,2023-08-29,225530.16
Hiking,2023-08-30,274514.07
Hiking,2023-08-31,245420.4
Hiking,2023-09-01,265500.67
Hiking,2023-09-02,314986.5
Hiking,2023-09-03,262629.42
Hiking,2023-09-04,174880.86
Hiking,2023-09-05,168002.23
Hiking,2023-09-06,182852.58
Hiking,2023-09-07,177299.21
Hiking,2023-09-08,180678.66
Hiking,2023-09-09,239704.66999999998
Hiking,2023-09-10,208326.09
Hiking,2023-09-11,172983.42
Hiking,2023-09-12,157604.78
Hiking,2023-09-13,184896.66
Hiking,2023-09-14,174486.46
Hiking,2023-09-15,176257.73
Hiking,2023-09-16,233625.56
Hiking,2023-09-17,257490.08
Hiking,2023-09-18,158109.46
Hiking,2023-09-19,157102.22
Hiking,2023-09-20,166567.74
Hiking,2023-09-21,185917.05
Hiking,2023-09-22,207269.08
Hiking,2023-09-23,310087.92
Hiking,2023-09-24,252052.75
Hiking,2023-09-25,146303.96
Hiking,2023-09-26,143640.25
Hiking,2023-09-27,147490.93
Hiking,2023-09-28,135519.36
Hiking,2023-09-29,154628.12
Hiking,2023-09-30,235277.17
Hiking,2023-10-01,218589.7
Hiking,2023-10-02,130278.34
Hiking,2023-10-03,157489.48
Hiking,2023-10-04,137303.2
Hiking,2023-10-05,145199.47
Hiking,2023-10-06,145472.79
Hiking,2023-10-07,230706.12
Hiking,2023-10-08,209834.77
Hiking,2023-10-09,130181.88
Hiking,2023-10-10,119127.52
Hiking,2023-10-11,137716.54
Hiking,2023-10-12,157835.41
Hiking,2023-10-13,183726.75
Hiking,2023-10-14,299620.6
Hiking,2023-10-15,328960.18
Hiking,2023-10-16,201798.65
Hiking,2023-10-17,185549.34
Hiking,2023-10-18,215731.26
Hiking,2023-10-19,198877.7
Hiking,2023-10-20,242501.81
Hiking,2023-10-21,327486.53
Hiking,2023-10-22,266039.58
Hiking,2023-10-23,164284.42
Hiking,2023-10-24,159100.44
Hiking,2023-10-25,198121.81
Hiking,2023-10-26,179991.42
Hiking,2023-10-27,211499.37
Hiking,2023-10-28,302478.91
Hiking,2023-10-29,270609.13
Hiking,2023-10-30,140658.54
Hiking,2023-10-31,149380.22
Hiking,2023-11-01,178349.83
Hiking,2023-11-02,137209.06
Hiking,2023-11-03,171457.41
Hiking,2023-11-04,295218.26
Hiking,2023-11-05,291041.12
Hiking,2023-11-06,138748.41
Hiking,2023-11-07,131799.96
Hiking,2023-11-08,145693.85
Hiking,2023-11-09,144838.03
Hiking,2023-11-10,182216.11
Hiking,2023-11-11,296754.9
Hiking,2023-11-12,266743.23
Hiking,2023-11-13,149795.22
Hiking,2023-11-14,123758.17
Hiking,2023-11-15,147477.59
Hiking,2023-11-16,125604.03
Hiking,2023-11-17,152994.26
Hiking,2023-11-18,279382.37
Hiking,2023-11-19,244078.04
Hiking,2023-11-20,132395.66
Hiking,2023-11-21,119021.86
Hiking,2023-11-22,144863.74
Hiking,2023-11-23,147923.82
Hiking,2023-11-24,239782.53
Hiking,2023-11-25,327521.46
Hiking,2023-11-26,321257.09
Hiking,2023-11-27,216847.78
Hiking,2023-11-28,216273.7
Hiking,2023-11-29,249079.73
Hiking,2023-11-30,235256.33
Hiking,2023-12-01,266116.37
Hiking,2023-12-02,436673.45
Hiking,2023-12-03,386536.41
Hiking,2023-12-04,215750.78
Hiking,2023-12-05,169184.51
Hiking,2023-12-06,164254.18
Hiking,2023-12-07,168264.08
Hiking,2023-12-08,178371.75
Hiking,2023-12-09,282232.81
Hiking,2023-12-10,267909.01
Hiking,2023-12-11,139373.9
Hiking,2023-12-12,127723.7
Hiking,2023-12-13,151845.33
Hiking,2023-12-14,134049.72
Hiking,2023-12-15,156752.78
Hiking,2023-12-16,270882.05
Hiking,2023-12-17,261215.44
Hiking,2023-12-18,149081.13
Hiking,2023-12-19,751.68
Hockey,2022-01-01,82.43
Hockey,2022-01-02,280.8
Hockey,2022-01-03,147.88
Hockey,2022-01-04,375.74
Hockey,2022-01-05,349.74
Hockey,2022-01-06,509.64
Hockey,2022-01-07,471.72
Hockey,2022-01-08,236.87
Hockey,2022-01-09,370.77
Hockey,2022-01-10,183.87
Hockey,2022-01-11,706.52
Hockey,2022-01-12,549.1
Hockey,2022-01-13,490.71
Hockey,2022-01-14,475.73
Hockey,2022-01-15,1943.52
Hockey,2022-01-16,2210.0
Hockey,2022-01-17,1014.32
Hockey,2022-01-18,748.4300000000001
Hockey,2022-01-19,1174.07
Hockey,2022-01-20,683.53
Hockey,2022-01-21,939.38
Hockey,2022-01-22,3535.6
Hockey,2022-01-23,2613.3
Hockey,2022-01-24,714.01
Hockey,2022-01-25,591.43
Hockey,2022-01-26,996.17
Hockey,2022-01-27,729.9
Hockey,2022-01-28,1135.21
Hockey,2022-01-29,3397.35
Hockey,2022-01-30,2292.78
Hockey,2022-01-31,817.44
Hockey,2022-02-01,825.26
Hockey,2022-02-02,1582.8799999999999
Hockey,2022-02-03,1084.15
Hockey,2022-02-04,1743.77
Hockey,2022-02-05,2958.57
Hockey,2022-02-06,2084.39
Hockey,2022-02-07,1234.46
Hockey,2022-02-08,857.21
Hockey,2022-02-09,1863.48
Hockey,2022-02-10,1448.0
Hockey,2022-02-11,1250.75
Hockey,2022-02-12,3620.4
Hockey,2022-02-13,2305.66
Hockey,2022-02-14,1096.15
Hockey,2022-02-15,808.35
Hockey,2022-02-16,1583.82
Hockey,2022-02-17,880.31
Hockey,2022-02-18,709.49
Hockey,2022-02-19,2533.14
Hockey,2022-02-20,2409.2
Hockey,2022-02-21,1380.0
Hockey,2022-02-22,1452.78
Hockey,2022-02-23,1083.57
Hockey,2022-02-24,1104.06
Hockey,2022-02-25,2191.42
Hockey,2022-02-26,2414.18
Hockey,2022-02-27,2026.6299999999999
Hockey,2022-02-28,1368.91
Hockey,2022-03-01,1480.95
Hockey,2022-03-02,2120.26
Hockey,2022-03-03,1487.65
Hockey,2022-03-04,2414.19
Hockey,2022-03-05,3924.12
Hockey,2022-03-06,2845.85
Hockey,2022-03-07,1559.81
Hockey,2022-03-08,1691.65
Hockey,2022-03-09,3553.3
Hockey,2022-03-10,2268.19
Hockey,2022-03-11,3223.55
Hockey,2022-03-12,5697.87
Hockey,2022-03-13,3851.97
Hockey,2022-03-14,1844.5
Hockey,2022-03-15,1720.5900000000001
Hockey,2022-03-16,2504.11
Hockey,2022-03-17,2248.1
Hockey,2022-03-18,2813.83
Hockey,2022-03-19,4955.21
Hockey,2022-03-20,4626.63
Hockey,2022-03-21,2539.96
Hockey,2022-03-22,1977.4
Hockey,2022-03-23,3555.28
Hockey,2022-03-24,2133.25
Hockey,2022-03-25,3839.33
Hockey,2022-03-26,4802.74
Hockey,2022-03-27,4106.64
Hockey,2022-03-28,2017.3
Hockey,2022-03-29,1846.42
Hockey,2022-03-30,2880.64
Hockey,2022-03-31,1834.58
Hockey,2022-04-01,2499.0
Hockey,2022-04-02,5244.49
Hockey,2022-04-03,4337.48
Hockey,2022-04-04,1442.81
Hockey,2022-04-05,1473.92
Hockey,2022-04-06,2265.46
Hockey,2022-04-07,1877.72
Hockey,2022-04-08,2507.08
Hockey,2022-04-09,4817.3
Hockey,2022-04-10,3579.42
Hockey,2022-04-11,2332.29
Hockey,2022-04-12,1580.71
Hockey,2022-04-13,2288.1
Hockey,2022-04-14,1580.77
Hockey,2022-04-15,2680.31
Hockey,2022-04-16,3746.75
Hockey,2022-04-17,884.39
Hockey,2022-04-18,2742.11
Hockey,2022-04-19,1586.55
Hockey,2022-04-20,2440.15
Hockey,2022-04-21,3214.8
Hockey,2022-04-22,2553.31
Hockey,2022-04-23,3754.19
Hockey,2022-04-24,2783.58
Hockey,2022-04-25,1913.33
Hockey,2022-04-26,1548.8
Hockey,2022-04-27,967.14
Hockey,2022-04-28,1938.44
Hockey,2022-04-29,2352.1
Hockey,2022-04-30,2376.1
Hockey,2022-05-01,1801.52
Hockey,2022-05-02,2033.3799999999999
Hockey,2022-05-03,1430.66
Hockey,2022-05-04,2013.39
Hockey,2022-05-05,1733.66
Hockey,2022-05-06,1935.6499999999999
Hockey,2022-05-07,2328.17
Hockey,2022-05-08,1822.76
Hockey,2022-05-09,1742.46
Hockey,2022-05-10,2072.16
Hockey,2022-05-11,2607.0
Hockey,2022-05-12,1763.48
Hockey,2022-05-13,3196.45
Hockey,2022-05-14,3936.33
Hockey,2022-05-15,2930.72
Hockey,2022-05-16,1887.57
Hockey,2022-05-17,2016.2
Hockey,2022-05-18,2419.09
Hockey,2022-05-19,2356.47
Hockey,2022-05-20,1894.29
Hockey,2022-05-21,4017.81
Hockey,2022-05-22,2676.78
Hockey,2022-05-23,2176.19
Hockey,2022-05-24,1857.41
Hockey,2022-05-25,3610.05
Hockey,2022-05-26,3547.25
Hockey,2022-05-27,4094.84
Hockey,2022-05-28,3317.77
Hockey,2022-05-29,2599.86
Hockey,2022-05-30,1566.71
Hockey,2022-05-31,1477.51
Hockey,2022-06-01,2664.66
Hockey,2022-06-02,1998.15
Hockey,2022-06-03,2179.18
Hockey,2022-06-04,3380.14
Hockey,2022-06-05,1862.53
Hockey,2022-06-06,2838.94
Hockey,2022-06-07,1872.65
Hockey,2022-06-08,1897.54
Hockey,2022-06-09,1504.71
Hockey,2022-06-10,2474.36
Hockey,2022-06-11,2784.5
Hockey,2022-06-12,1881.34
Hockey,2022-06-13,2181.29
Hockey,2022-06-14,1661.73
Hockey,2022-06-15,1677.49
Hockey,2022-06-16,1684.5
Hockey,2022-06-17,1739.29
Hockey,2022-06-18,1821.42
Hockey,2022-06-19,2415.78
Hockey,2022-06-20,2613.2
Hockey,2022-06-21,1553.63
Hockey,2022-06-22,1801.39
Hockey,2022-06-23,1894.44
Hockey,2022-06-24,2930.73
Hockey,2022-06-25,2947.91
Hockey,2022-06-26,2648.97
Hockey,2022-06-27,1624.85
Hockey,2022-06-28,1556.76
Hockey,2022-06-29,1527.69
Hockey,2022-06-30,1168.09
Hockey,2022-07-01,1836.28
Hockey,2022-07-02,2938.0
Hockey,2022-07-03,1900.36
Hockey,2022-07-04,1265.05
Hockey,2022-07-05,1038.1200000000001
Hockey,2022-07-06,1207.79
Hockey,2022-07-07,999.09
Hockey,2022-07-08,1919.53
Hockey,2022-07-09,3044.69
Hockey,2022-07-10,2352.33
Hockey,2022-07-11,1140.15
Hockey,2022-07-12,2040.49
Hockey,2022-07-13,1236.83
Hockey,2022-07-14,1272.99
Hockey,2022-07-15,1533.83
Hockey,2022-07-16,2380.21
Hockey,2022-07-17,1988.53
Hockey,2022-07-18,1130.27
Hockey,2022-07-19,774.36
Hockey,2022-07-20,694.39
Hockey,2022-07-21,1246.14
Hockey,2022-07-22,1164.96
Hockey,2022-07-23,2363.36
Hockey,2022-07-24,1000.21
Hockey,2022-07-25,836.32
Hockey,2022-07-26,1509.91
Hockey,2022-07-27,1470.04
Hockey,2022-07-28,1584.95
Hockey,2022-07-29,1339.22
Hockey,2022-07-30,1220.2
Hockey,2022-07-31,1616.84
Hockey,2022-08-01,1248.21
Hockey,2022-08-02,1318.08
Hockey,2022-08-03,1034.27
Hockey,2022-08-04,1165.23
Hockey,2022-08-05,1685.96
Hockey,2022-08-06,2129.68
Hockey,2022-08-07,2642.57
Hockey,2022-08-08,1738.85
Hockey,2022-08-09,1563.97
Hockey,2022-08-10,2278.57
Hockey,2022-08-11,1826.87
Hockey,2022-08-12,2157.54
Hockey,2022-08-13,3883.03
Hockey,2022-08-14,2621.28
Hockey,2022-08-15,4662.59
Hockey,2022-08-16,4570.06
Hockey,2022-08-17,6305.27
Hockey,2022-08-18,5017.0
Hockey,2022-08-19,5957.78
Hockey,2022-08-20,8591.82
Hockey,2022-08-21,9844.42
Hockey,2022-08-22,5739.54
Hockey,2022-08-23,5124.4800000000005
Hockey,2022-08-24,7920.04
Hockey,2022-08-25,4196.32
Hockey,2022-08-26,9354.19
Hockey,2022-08-27,14243.460000000001
Hockey,2022-08-28,12534.85
Hockey,2022-08-29,8429.18
Hockey,2022-08-30,8208.08
Hockey,2022-08-31,10421.72
Hockey,2022-09-01,7325.66
Hockey,2022-09-02,10075.03
Hockey,2022-09-03,14107.47
Hockey,2022-09-04,12785.37
Hockey,2022-09-05,7629.37
Hockey,2022-09-06,6311.14
Hockey,2022-09-07,9418.210000000001
Hockey,2022-09-08,4888.36
Hockey,2022-09-09,6712.78
Hockey,2022-09-10,13269.76
Hockey,2022-09-11,8819.11
Hockey,2022-09-12,4223.09
Hockey,2022-09-13,3374.89
Hockey,2022-09-14,6929.62
Hockey,2022-09-15,4184.43
Hockey,2022-09-16,4812.15
Hockey,2022-09-17,8619.82
Hockey,2022-09-18,6780.87
Hockey,2022-09-19,2984.91
Hockey,2022-09-20,2904.21
Hockey,2022-09-21,4248.21
Hockey,2022-09-22,3069.85
Hockey,2022-09-23,4469.19
Hockey,2022-09-24,8841.57
Hockey,2022-09-25,6375.07
Hockey,2022-09-26,3294.77
Hockey,2022-09-27,2708.11
Hockey,2022-09-28,3048.67
Hockey,2022-09-29,3449.75
Hockey,2022-09-30,3801.4
